"","Subject","Trial","Condition","SS1vSS2top","SS1amount","SS1delay","LL1amount","LL1delay","SS2amount","SS2delay","LL2amount","LL2delay","TrialStart","RT","TrialOver","Choice","Run","Day"
"1719",108,99,31,1,14.84,21,1.53,42,12.93,21,3.5,42,292.3783,1.5657,2.08,0,1,"Fast"
"1720",108,100,34,1,4.41,21,11.38,42,2.83,21,13.35,42,294.4892,2.9671,3.4946,1,1,"Fast"
"1721",108,101,8,1,13.39,0,1.53,42,11.67,0,3.5,42,298.0141,2.0583,2.5794,0,1,"Fast"
"1722",108,102,11,1,12.91,0,3.5,63,11.01,0,5.47,63,300.6243,1.5442,2.0647,0,1,"Fast"
"1723",108,103,26,1,12.91,7,3.5,70,11.01,7,5.47,70,302.7199,3.3826,3.9101,1,1,"Fast"
"1724",108,104,26,1,3.39,7,13.35,70,1.48,7,15.32,70,306.6614,3.5942,4.1087,0,1,"Fast"
"1725",108,105,17,0,3.29,7,13.35,28,1.44,7,15.32,28,310.8007,2.3022,2.8296,1,1,"Fast"
"1726",108,106,4,0,12.36,0,1.53,21,10.77,0,3.5,21,313.6607,2.2262,2.7464,0,1,"Fast"
"1727",108,107,36,1,14.84,21,1.53,63,12.93,21,3.5,63,316.4375,3.2412,3.7607,0,1,"Fast"
"1728",108,108,6,1,14.84,0,1.53,42,12.93,0,3.5,42,320.2285,1.8665,2.3803,0,1,"Fast"
"1729",108,109,32,1,12.53,21,3.5,42,10.68,21,5.47,42,322.6402,2.671,3.1948,0,1,"Fast"
"1730",108,110,37,1,14.38,21,1.53,63,12.53,21,3.5,63,325.8659,3.866,4.3917,0,1,"Fast"
"1731",108,111,15,1,15.17,0,1.75,63,13.22,0,4,63,330.2881,1.396,1.9161,0,1,"Fast"
"1732",108,112,42,0,11.56,21,3.5,84,9.85,21,5.47,84,332.2343,2.2178,2.7456,0,1,"Fast"
"1733",108,113,29,1,9.81,7,1.53,70,8.55,7,3.5,70,335.0104,2.1296,2.6465,0,1,"Fast"
"1734",108,114,34,1,2.83,21,13.35,42,1.24,21,15.32,42,337.6882,3.5025,4.0258,0,1,"Fast"
"1735",108,115,9,0,12.36,0,1.53,42,10.77,0,3.5,42,341.7451,1.5829,2.0977,0,1,"Fast"
"1736",108,116,14,1,8.55,0,3.5,63,7.29,0,5.47,63,343.8729,2.039,2.5634,0,1,"Fast"
"1737",108,117,22,0,14.84,7,1.53,49,12.93,7,3.5,49,346.4834,3.2598,3.7772,0,1,"Fast"
"1738",108,118,10,0,15.32,0,1.75,42,13.35,0,4,42,350.2911,1.8119,2.3314,0,1,"Fast"
"1739",108,119,7,1,12.53,0,3.5,42,10.68,0,5.47,42,352.6522,3.9182,4.4423,0,1,"Fast"
"1740",108,120,39,1,12.36,21,1.53,63,10.77,21,3.5,63,357.1257,4.157,4.6743,0,1,"Fast"
"1741",108,121,43,0,11.59,21,1.53,84,10.1,21,3.5,84,361.8303,3.9077,4.4262,1,1,"Fast"
"1742",108,122,12,1,13.26,0,1.53,63,11.56,0,3.5,63,366.2867,2.0671,2.5805,0,1,"Fast"
"1743",108,123,23,0,14.38,7,1.53,49,12.53,7,3.5,49,368.8978,4.7162,5.2399,0,1,"Fast"
"1744",108,124,13,1,11.59,0,1.53,63,10.1,0,3.5,63,374.1686,1.6771,2.1971,0,1,"Fast"
"1745",108,125,2,0,14.38,0,1.53,21,12.53,0,3.5,21,376.3961,2.53,3.0463,0,1,"Fast"
"1746",108,126,38,0,13.39,21,1.53,63,11.67,21,3.5,63,379.4731,2.5638,3.0779,1,1,"Fast"
"1747",108,127,24,1,13.39,7,1.53,49,11.67,7,3.5,49,382.5816,2.7282,3.2452,0,1,"Fast"
"1748",108,128,1,0,14.84,0,1.53,21,12.93,0,3.5,21,385.8571,1.613,2.1317,0,1,"Fast"
"1749",108,129,14,0,9.81,0,1.53,63,8.55,0,3.5,63,388.0188,1.6661,2.1811,0,1,"Fast"
"1750",108,130,40,0,15.32,21,1.75,63,13.35,21,4,63,390.2302,2.1919,2.7136,1,1,"Fast"
"1751",108,131,35,1,15.32,21,1.75,42,13.35,21,4,42,392.9736,3.2125,3.7273,1,1,"Fast"
"1752",108,132,7,1,14.38,0,1.53,42,12.53,0,3.5,42,396.7322,1.526,2.0478,0,1,"Fast"
"1753",108,133,11,1,14.82,0,1.53,63,12.91,0,3.5,63,398.81,1.5282,2.048,0,1,"Fast"
"1754",108,134,42,0,13.26,21,1.53,84,11.56,21,3.5,84,400.8883,3.2557,3.7773,0,1,"Fast"
"1755",108,135,32,0,14.38,21,1.53,42,12.53,21,3.5,42,404.6965,2.2554,2.7792,0,1,"Fast"
"1756",108,1,11,1,9.1,0,7.44,63,7.2,0,9.41,63,2.1278,3.2483,3.839,0,2,"Fed"
"1757",108,2,30,1,9.32,7,8.51,70,7.37,7,10.76,70,6.0188,4.7527,5.274,0,2,"Fed"
"1758",108,3,12,0,8.15,0,7.44,63,6.44,0,9.41,63,11.3224,1.521,2.0483,0,2,"Fed"
"1759",108,4,35,1,9.41,21,8.51,42,7.44,21,10.76,42,13.402,3.1646,3.6767,0,2,"Fed"
"1760",108,5,24,1,8.23,7,7.44,49,6.5,7,9.41,49,17.1092,2.7283,3.2452,0,2,"Fed"
"1761",108,6,38,1,8.23,21,7.44,63,6.5,21,9.41,63,20.3848,2.3894,2.9125,0,2,"Fed"
"1762",108,7,42,0,8.15,21,7.44,84,6.44,21,9.41,84,23.3284,5.4053,5.9221,0,2,"Fed"
"1763",108,8,12,1,11.56,0,3.5,63,9.85,0,5.47,63,29.2973,6.6116,7.1365,0,2,"Fed"
"1764",108,9,8,0,8.23,0,7.44,42,6.5,0,9.41,42,36.4636,1.3885,1.9157,0,2,"Fed"
"1765",108,10,39,0,7.59,21,7.44,63,6,21,9.41,63,38.4095,5.3508,5.8718,1,2,"Fed"
"1766",108,11,29,0,6.03,7,7.44,70,4.76,7,9.41,70,44.3124,2.72,3.2446,0,2,"Fed"
"1767",108,12,4,1,7.59,0,7.44,21,6,0,9.41,21,47.5869,2.0613,2.5806,0,2,"Fed"
"1768",108,13,8,1,11.67,0,3.5,42,9.95,0,5.47,42,50.1979,1.8983,2.4139,0,2,"Fed"
"1769",108,14,40,1,9.41,21,8.51,63,7.44,21,10.76,63,52.6421,3.6495,4.1763,0,2,"Fed"
"1770",108,15,21,0,9.41,7,7.44,49,7.44,7,9.41,49,56.8489,5.2027,5.7226,0,2,"Fed"
"1771",108,16,20,1,9.41,7,8.51,28,7.44,7,10.76,28,62.6024,2.4573,2.978,0,2,"Fed"
"1772",108,17,9,0,7.59,0,7.44,42,6,0,9.41,42,65.6115,1.2722,1.799,0,2,"Fed"
"1773",108,18,2,1,8.83,0,7.44,21,6.98,0,9.41,21,67.4405,1.0998,1.6156,0,2,"Fed"
"1774",108,19,25,1,7.59,7,7.44,49,6,7,9.41,49,69.0867,6.1612,6.6869,1,2,"Fed"
"1775",108,20,5,0,9.41,0,8.51,21,7.44,0,10.76,21,75.8042,2.3238,2.8467,0,2,"Fed"
"1776",108,21,30,1,13.22,7,4,70,11.27,7,6.26,70,78.6973,9.7576,10.2776,1,2,"Fed"
"1777",108,22,29,0,8.55,7,3.5,70,7.29,7,5.47,70,89.0063,3.0721,3.5945,1,2,"Fed"
"1778",108,23,18,1,8.23,7,7.44,28,6.5,7,9.41,28,92.6312,3.5097,4.0275,1,2,"Fed"
"1779",108,24,37,1,8.83,21,7.44,63,6.98,21,9.41,63,96.6888,5.0753,5.5895,0,2,"Fed"
"1780",108,25,2,1,12.53,0,3.5,21,10.68,0,5.47,21,102.3084,1.1834,1.6994,0,2,"Fed"
"1781",108,26,33,1,8.23,21,7.44,42,6.5,21,9.41,42,104.0376,2.4225,2.9459,0,2,"Fed"
"1782",108,27,37,1,12.53,21,3.5,63,10.68,21,5.47,63,107.0139,2.1665,2.6804,0,2,"Fed"
"1783",108,28,3,1,8.23,0,7.44,21,6.5,0,9.41,21,109.7242,1.2309,1.7488,0,2,"Fed"
"1784",108,29,13,0,7.12,0,7.44,63,5.63,0,9.41,63,111.5034,1.0017,1.5158,0,2,"Fed"
"1785",108,30,41,0,9.1,21,7.44,84,7.2,21,9.41,84,113.0503,3.2572,3.7768,0,2,"Fed"
"1786",108,31,30,1,3.47,7,15.27,70,1.52,7,17.52,70,116.874,6.4854,7.0038,0,2,"Fed"
"1787",108,32,31,0,9.12,21,7.44,42,7.21,21,9.41,42,123.9081,6.7739,7.2844,0,2,"Fed"
"1788",108,33,5,0,13.35,0,4,21,11.38,0,6.26,21,131.2236,1.1613,1.6825,0,2,"Fed"
"1789",108,34,26,0,9.1,7,7.44,70,7.2,7,9.41,70,132.9367,3.8828,4.4085,0,2,"Fed"
"1790",108,35,15,0,9.32,0,8.51,63,7.37,0,10.76,63,137.3757,1.2685,1.7814,0,2,"Fed"
"1791",108,36,19,0,7.59,7,7.44,28,6,7,9.41,28,139.1881,2.7597,3.2792,0,2,"Fed"
"1792",108,37,15,0,13.22,0,4,63,11.27,0,6.26,63,142.497,1.0597,1.5828,0,2,"Fed"
"1793",108,38,29,1,2.24,7,13.35,70,0.98,7,15.32,70,144.1099,5.8985,6.4209,0,2,"Fed"
"1794",108,39,42,1,11.56,21,3.5,84,9.85,21,5.47,84,150.5613,5.8797,6.4043,0,2,"Fed"
"1795",108,40,44,0,6.03,21,7.44,84,4.76,21,9.41,84,156.9966,2.8607,3.3783,0,2,"Fed"
"1796",108,41,25,0,4.41,7,11.38,49,2.83,7,13.35,49,160.4046,2.5161,3.0294,0,2,"Fed"
"1797",108,42,1,0,9.12,0,7.44,21,7.21,0,9.41,21,163.4647,1.6402,2.1637,0,2,"Fed"
"1798",108,43,40,1,13.35,21,4,63,11.38,21,6.26,63,165.659,4.1011,4.6253,0,2,"Fed"
"1799",108,44,17,1,8.83,7,7.44,28,6.98,7,9.41,28,170.3147,2.8694,3.3951,1,2,"Fed"
"1800",108,45,36,0,9.12,21,7.44,63,7.21,21,9.41,63,173.7406,3.3916,3.9103,0,2,"Fed"
"1801",108,46,10,0,9.41,0,8.51,42,7.44,0,10.76,42,177.6807,1.4279,1.9472,0,2,"Fed"
"1802",108,47,35,1,13.35,21,4,42,11.38,21,6.26,42,179.6602,2.3357,2.8618,0,2,"Fed"
"1803",108,48,37,1,14.38,21,1.53,63,12.53,21,3.5,63,182.5534,1.7554,2.2805,0,2,"Fed"
"1804",108,49,20,1,13.35,7,4,28,11.38,7,6.26,28,184.8638,3.8789,4.3922,0,2,"Fed"
"1805",108,50,28,0,7.12,7,7.44,70,5.63,7,9.41,70,189.2867,3.2156,3.7274,0,2,"Fed"
"1806",108,51,40,1,15.32,21,1.75,63,13.35,21,4,63,193.0445,2.0974,2.6138,0,2,"Fed"
"1807",108,52,16,1,9.12,7,7.44,28,7.21,7,9.41,28,195.689,2.1487,2.6623,1,2,"Fed"
"1808",108,53,14,0,6.03,0,7.44,63,4.76,0,9.41,63,198.3819,1.0964,1.6156,0,2,"Fed"
"1809",108,54,11,1,12.91,0,3.5,63,11.01,0,5.47,63,200.028,1.2814,1.7993,0,2,"Fed"
"1810",108,55,34,0,7.59,21,7.44,42,6,21,9.41,42,201.8569,8.4513,8.965,0,2,"Fed"
"1811",108,56,32,1,8.83,21,7.44,42,6.98,21,9.41,42,210.8526,3.2088,3.7272,0,2,"Fed"
"1812",108,57,35,0,15.32,21,1.75,42,13.35,21,4,42,214.6111,6.0903,6.6032,0,2,"Fed"
"1813",108,58,36,1,12.93,21,3.5,63,11.02,21,5.47,63,221.2447,2.3449,2.8627,0,2,"Fed"
"1814",108,59,14,0,8.55,0,3.5,63,7.29,0,5.47,63,224.1378,1.0352,1.5494,0,2,"Fed"
"1815",108,60,41,1,12.91,21,3.5,84,11.01,21,5.47,84,225.7174,2.4152,2.9289,0,2,"Fed"
"1816",108,61,21,0,13.35,7,3.5,49,11.38,7,5.47,49,228.6772,2.0796,2.5968,0,2,"Fed"
"1817",108,62,3,1,11.67,0,3.5,21,9.95,0,5.47,21,231.3043,1.2127,1.732,0,2,"Fed"
"1818",108,63,33,0,11.67,21,3.5,42,9.95,21,5.47,42,233.0668,1.4821,1.9984,0,2,"Fed"
"1819",108,64,7,1,8.83,0,7.44,42,6.98,0,9.41,42,235.0961,1.0285,1.5482,0,2,"Fed"
"1820",108,65,8,1,13.39,0,1.53,42,11.67,0,3.5,42,236.6915,1.1769,1.6989,0,2,"Fed"
"1821",108,66,7,1,12.53,0,3.5,42,10.68,0,5.47,42,238.4213,1.0017,1.5156,0,2,"Fed"
"1822",108,67,27,0,8.15,7,7.44,70,6.44,7,9.41,70,239.9673,2.1822,2.6962,0,2,"Fed"
"1823",108,68,23,1,8.83,7,7.44,49,6.98,7,9.41,49,242.6938,1.5517,2.0657,0,2,"Fed"
"1824",108,69,24,0,11.67,7,3.5,49,9.95,7,5.47,49,244.7892,4.8663,5.3901,0,2,"Fed"
"1825",108,70,4,1,10.77,0,3.5,21,9.18,0,5.47,21,250.2098,1.0445,1.5657,0,2,"Fed"
"1826",108,71,6,1,9.12,0,7.44,42,7.21,0,9.41,42,251.806,2.4176,2.9295,0,2,"Fed"
"1827",108,72,39,1,4.41,21,11.38,63,2.83,21,13.35,63,254.7664,2.6966,3.2113,0,2,"Fed"
"1828",108,73,23,0,12.53,7,3.5,49,10.68,7,5.47,49,258.0079,5.5451,6.0719,0,2,"Fed"
"1829",108,74,20,0,15.32,7,1.75,28,13.35,7,4,28,264.1108,1.2335,1.7487,0,2,"Fed"
"1830",108,75,43,1,7.12,21,7.44,84,5.63,21,9.41,84,265.8903,4.2255,4.7405,0,2,"Fed"
"1831",108,76,27,0,11.56,7,3.5,70,9.85,7,5.47,70,270.6615,1.0536,1.5657,0,2,"Fed"
"1832",108,77,13,1,10.1,0,3.5,63,8.61,0,5.47,63,272.2578,1.1227,1.6486,0,2,"Fed"
"1833",108,78,18,0,4.78,7,11.38,28,3.06,7,13.35,28,273.9371,3.2993,3.8272,0,2,"Fed"
"1834",108,79,13,1,11.59,0,1.53,63,10.1,0,3.5,63,277.7948,1.1774,1.6996,0,2,"Fed"
"1835",108,80,9,0,10.77,0,3.5,42,9.18,0,5.47,42,279.524,1.1363,1.6495,0,2,"Fed"
"1836",108,81,18,1,13.39,7,1.53,28,11.67,7,3.5,28,281.2034,3.5363,4.0598,1,2,"Fed"
"1837",108,82,17,1,5.14,7,11.38,28,3.29,7,13.35,28,285.2943,3.0455,3.5606,1,2,"Fed"
"1838",108,83,1,1,12.93,0,3.5,21,11.02,0,5.47,21,288.8855,1.1422,1.6652,0,2,"Fed"
"1839",108,84,45,0,9.32,21,8.51,84,7.37,21,10.76,84,290.5815,6.2281,6.7533,0,2,"Fed"
"1840",108,85,28,0,10.1,7,3.5,70,8.61,7,5.47,70,297.3659,3.172,3.6943,0,2,"Fed"
"1841",108,86,34,1,10.77,21,3.5,42,9.18,21,5.47,42,301.0901,2.3361,2.8623,0,2,"Fed"
"1842",108,87,44,0,8.55,21,3.5,84,7.29,21,5.47,84,303.9836,1.7379,2.2635,0,2,"Fed"
"1843",108,88,38,0,11.67,21,3.5,63,9.95,21,5.47,63,306.2776,1.6759,2.1975,0,2,"Fed"
"1844",108,89,39,0,12.36,21,1.53,63,10.77,21,3.5,63,308.5062,4.2778,4.7912,0,2,"Fed"
"1845",108,90,10,1,13.35,0,4,42,11.38,0,6.26,42,313.3276,1.1126,1.6327,0,2,"Fed"
"1846",108,91,41,0,14.82,21,1.53,84,12.91,21,3.5,84,314.9904,6.0923,6.604,0,2,"Fed"
"1847",108,92,4,1,12.36,0,1.53,21,10.77,0,3.5,21,321.6248,1.0825,1.5993,0,2,"Fed"
"1848",108,93,10,0,15.32,0,1.75,42,13.35,0,4,42,323.2543,1.141,1.6655,0,2,"Fed"
"1849",108,94,17,1,3.29,7,13.35,28,1.44,7,15.32,28,324.9511,5.5229,6.0375,0,2,"Fed"
"1850",108,95,6,0,12.93,0,3.5,42,11.02,0,5.47,42,331.0193,1.055,1.5816,0,2,"Fed"
"1851",108,96,16,0,5.3,7,11.38,28,3.39,7,13.35,28,332.6322,8.5435,9.0647,0,2,"Fed"
"1852",108,97,32,1,12.53,21,3.5,42,10.68,21,5.47,42,341.7279,9.8195,10.3445,0,2,"Fed"
"1853",108,98,34,0,12.36,21,1.53,42,10.77,21,3.5,42,352.1029,1.4044,1.9315,0,2,"Fed"
"1854",108,99,2,0,14.38,0,1.53,21,12.53,0,3.5,21,354.0649,1.1312,1.6493,0,2,"Fed"
"1855",108,100,16,0,14.84,7,1.53,28,12.93,7,3.5,28,355.7443,4.0886,4.6089,0,2,"Fed"
"1856",108,101,12,0,13.26,0,1.53,63,11.56,0,3.5,63,360.3834,1.3539,1.8649,0,2,"Fed"
"1857",108,102,22,0,9.12,7,7.44,49,7.21,7,9.41,49,362.2794,1.9773,2.4966,0,2,"Fed"
"1858",108,103,14,1,9.81,0,1.53,63,8.55,0,3.5,63,364.8063,1.3783,1.8983,0,2,"Fed"
"1859",108,104,43,0,10.1,21,3.5,84,8.61,21,5.47,84,366.7351,14.9944,15.5162,0,2,"Fed"
"1860",108,105,5,1,15.32,0,1.75,21,13.35,0,4,21,382.2818,1.0017,1.5156,0,2,"Fed"
"1861",108,106,31,0,12.93,21,3.5,42,11.02,21,5.47,42,383.8287,1.5154,2.0307,0,2,"Fed"
"1862",108,107,32,1,14.38,21,1.53,42,12.53,21,3.5,42,385.89,2.0075,2.5301,1,2,"Fed"
"1863",108,108,1,1,14.84,0,1.53,21,12.93,0,3.5,21,388.4506,1.0007,1.516,0,2,"Fed"
"1864",108,109,11,1,14.82,0,1.53,63,12.91,0,3.5,63,389.997,1.0013,1.5159,0,2,"Fed"
"1865",108,110,7,1,14.38,0,1.53,42,12.53,0,3.5,42,391.5433,2.5619,3.0791,0,2,"Fed"
"1866",108,111,28,0,11.59,7,1.53,70,10.1,7,3.5,70,394.6527,1.4846,1.9978,0,2,"Fed"
"1867",108,112,31,0,14.84,21,1.53,42,12.93,21,3.5,42,396.6818,1.4624,1.9809,0,2,"Fed"
"1868",108,113,43,1,11.59,21,1.53,84,10.1,21,3.5,84,398.6932,1.0756,1.5989,0,2,"Fed"
"1869",108,114,45,0,13.22,21,4,84,11.27,21,6.26,84,400.3226,1.1906,1.7153,0,2,"Fed"
"1870",108,115,33,0,13.39,21,1.53,42,11.67,21,3.5,42,402.0685,1.0017,1.5158,0,2,"Fed"
"1871",108,116,3,1,13.39,0,1.53,21,11.67,0,3.5,21,403.6148,1.0016,1.5165,0,2,"Fed"
"1872",108,117,44,0,9.81,21,1.53,84,8.55,21,3.5,84,405.1612,1.7993,2.3139,1,2,"Fed"
"1873",108,118,9,1,12.36,0,1.53,42,10.77,0,3.5,42,407.5056,2.0225,2.5468,0,2,"Fed"
"1874",108,119,24,1,13.39,7,1.53,49,11.67,7,3.5,49,410.0836,4.9456,5.4725,0,2,"Fed"
"1875",108,120,38,0,13.39,21,1.53,63,11.67,21,3.5,63,415.5872,4.6585,5.173,0,2,"Fed"
"1876",108,121,23,0,14.38,7,1.53,49,12.53,7,3.5,49,420.7917,3.2876,3.8095,0,2,"Fed"
"1877",108,122,19,0,10.77,7,3.5,28,9.18,7,5.47,28,424.6319,1.3024,1.8156,0,2,"Fed"
"1878",108,123,26,0,12.91,7,3.5,70,11.01,7,5.47,70,426.4776,2.2736,2.7961,0,2,"Fed"
"1879",108,124,25,0,12.36,7,1.53,49,10.77,7,3.5,49,429.3049,2.8463,3.3608,0,2,"Fed"
"1880",108,125,6,1,14.84,0,1.53,42,12.93,0,3.5,42,432.6963,1.1505,1.6651,0,2,"Fed"
"1881",108,126,26,1,14.82,7,1.53,70,12.91,7,3.5,70,434.3931,1.8304,2.3467,0,2,"Fed"
"1882",108,127,19,0,12.36,7,1.53,28,10.77,7,3.5,28,436.77,2.5889,3.1122,0,2,"Fed"
"1883",108,128,27,0,13.26,7,1.53,70,11.56,7,3.5,70,439.9126,8.3933,8.9152,0,2,"Fed"
"1884",108,129,21,1,15.32,7,1.53,49,13.35,7,3.5,49,448.8581,1.8007,2.3144,1,2,"Fed"
"1885",108,130,15,0,15.17,0,1.75,63,13.22,0,4,63,451.2026,1.0314,1.5493,0,2,"Fed"
"1886",108,131,22,1,12.93,7,3.5,49,11.02,7,5.47,49,452.7823,1.4358,1.9486,0,2,"Fed"
"1887",108,132,42,0,13.26,21,1.53,84,11.56,21,3.5,84,454.7609,1.3289,1.8474,0,2,"Fed"
"1888",108,133,22,1,14.84,7,1.53,49,12.93,7,3.5,49,456.6399,1.0017,1.5161,0,2,"Fed"
"1889",108,134,45,0,15.17,21,1.75,84,13.22,21,4,84,458.1861,2.1355,2.6633,0,2,"Fed"
"1890",108,135,36,0,14.84,21,1.53,63,12.93,21,3.5,63,460.8798,1.0016,1.5159,0,2,"Fed"
"1891",109,1,41,1,9.1,21,7.44,84,7.2,21,9.41,84,2.1284,4.547,5.1379,1,1,"Fast"
"1892",109,2,2,1,8.83,0,7.44,21,6.98,0,9.41,21,7.3162,3.2363,3.7613,0,1,"Fast"
"1893",109,3,21,0,9.41,7,7.44,49,7.44,7,9.41,49,11.107,5.249,5.7735,0,1,"Fast"
"1894",109,4,36,1,9.12,21,7.44,63,7.21,21,9.41,63,16.9102,3.0865,3.6112,0,1,"Fast"
"1895",109,5,42,0,8.15,21,7.44,84,6.44,21,9.41,84,20.5517,2.8935,3.4107,0,1,"Fast"
"1896",109,6,16,1,9.12,7,7.44,28,7.21,7,9.41,28,23.9935,2.5466,3.062,0,1,"Fast"
"1897",109,7,11,0,9.1,0,7.44,63,7.2,0,9.41,63,27.086,3.2562,3.7774,0,1,"Fast"
"1898",109,8,2,0,12.53,0,3.5,21,10.68,0,5.47,21,30.9106,2.2481,2.763,0,1,"Fast"
"1899",109,9,42,1,11.56,21,3.5,84,9.85,21,5.47,84,33.7206,2.309,2.8294,0,1,"Fast"
"1900",109,10,10,1,9.41,0,8.51,42,7.44,0,10.76,42,36.5806,1.4333,1.9479,0,1,"Fast"
"1901",109,11,15,0,9.32,0,8.51,63,7.37,0,10.76,63,38.5592,1.5191,2.0315,0,1,"Fast"
"1902",109,12,28,0,7.12,7,7.44,70,5.63,7,9.41,70,40.621,1.865,2.3802,0,1,"Fast"
"1903",109,13,37,0,8.83,21,7.44,63,6.98,21,9.41,63,43.032,3.4366,3.9603,0,1,"Fast"
"1904",109,14,45,1,9.32,21,8.51,84,7.37,21,10.76,84,47.0226,2.8299,3.3446,1,1,"Fast"
"1905",109,15,34,0,7.59,21,7.44,42,6,21,9.41,42,50.398,1.8226,2.3475,0,1,"Fast"
"1906",109,16,6,1,9.12,0,7.44,42,7.21,0,9.41,42,52.7757,2.1568,2.6798,1,1,"Fast"
"1907",109,17,35,1,9.41,21,8.51,42,7.44,21,10.76,42,55.486,1.7668,2.2807,1,1,"Fast"
"1908",109,18,37,1,12.53,21,3.5,63,10.68,21,5.47,63,57.7972,1.6709,2.1977,0,1,"Fast"
"1909",109,19,30,0,9.32,7,8.51,70,7.37,7,10.76,70,60.0253,2.7151,3.2283,0,1,"Fast"
"1910",109,20,31,1,9.12,21,7.44,42,7.21,21,9.41,42,63.2842,2.0246,2.547,0,1,"Fast"
"1911",109,21,8,1,8.23,0,7.44,42,6.5,0,9.41,42,65.8615,2.6069,3.1289,0,1,"Fast"
"1912",109,22,20,1,9.41,7,8.51,28,7.44,7,10.76,28,69.0207,1.199,1.7154,0,1,"Fast"
"1913",109,23,1,0,9.12,0,7.44,21,7.21,0,9.41,21,70.7666,1.8615,2.3807,0,1,"Fast"
"1914",109,24,23,1,8.83,7,7.44,49,6.98,7,9.41,49,73.1776,1.7464,2.2642,0,1,"Fast"
"1915",109,25,44,1,6.03,21,7.44,84,4.76,21,9.41,84,75.4722,2.4361,2.9626,1,1,"Fast"
"1916",109,26,20,0,13.35,7,4,28,11.38,7,6.26,28,78.4651,1.0349,1.549,0,1,"Fast"
"1917",109,27,4,0,7.59,0,7.44,21,6,0,9.41,21,80.0448,1.7998,2.3137,0,1,"Fast"
"1918",109,28,6,1,7.59,0,7.44,21,6,0,9.41,21,82.3892,1.9983,2.5133,0,1,"Fast"
"1919",109,29,44,0,3.5,21,11.38,84,2.24,21,13.35,84,84.9332,2.2233,2.7463,0,1,"Fast"
"1920",109,30,28,0,10.1,7,3.5,70,8.61,7,5.47,70,87.71,2.4937,3.0123,0,1,"Fast"
"1921",109,31,11,1,12.91,0,3.5,63,11.01,0,5.47,63,90.7529,1.6195,2.1307,0,1,"Fast"
"1922",109,32,8,1,11.67,0,3.5,42,9.95,0,5.47,42,92.9144,1.5698,2.0814,0,1,"Fast"
"1923",109,33,20,1,15.32,7,1.75,28,13.35,7,4,28,95.0427,2.2088,2.7296,1,1,"Fast"
"1924",109,34,38,0,8.23,21,7.44,63,6.5,21,9.41,63,97.8029,1.6412,2.1643,1,1,"Fast"
"1925",109,35,23,0,12.53,7,3.5,49,10.68,7,5.47,49,99.9977,1.383,1.8982,1,1,"Fast"
"1926",109,36,1,0,12.93,0,3.5,21,11.02,0,5.47,21,101.9265,1.7417,2.2643,1,1,"Fast"
"1927",109,37,26,1,9.1,7,7.44,70,7.2,7,9.41,70,104.2211,1.4786,1.9981,0,1,"Fast"
"1928",109,38,25,1,7.59,7,7.44,49,6,7,9.41,49,106.2497,1.515,2.0311,1,1,"Fast"
"1929",109,39,42,1,13.26,21,1.53,84,11.56,21,3.5,84,108.3115,2.2688,2.7964,1,1,"Fast"
"1930",109,40,21,0,13.35,7,3.5,49,11.38,7,5.47,49,111.1381,2.0183,2.5298,1,1,"Fast"
"1931",109,41,41,0,5.29,21,11.38,84,3.39,21,13.35,84,113.6988,2.234,2.7462,1,1,"Fast"
"1932",109,42,33,0,8.23,21,7.44,42,6.5,21,9.41,42,116.4755,2.8412,3.3616,0,1,"Fast"
"1933",109,43,36,0,12.93,21,3.5,63,11.02,21,5.47,63,119.8676,1.3612,1.8817,0,1,"Fast"
"1934",109,44,9,0,7.59,0,7.44,42,6,0,9.41,42,121.7796,2.3602,2.8793,0,1,"Fast"
"1935",109,45,5,0,9.41,0,8.51,21,7.44,0,10.76,21,124.6895,2.6584,3.178,1,1,"Fast"
"1936",109,46,7,0,8.83,0,7.44,42,6.98,0,9.41,42,127.8984,2.0495,2.5639,0,1,"Fast"
"1937",109,47,4,0,10.77,0,3.5,21,9.18,0,5.47,21,130.4925,2.1993,2.7133,0,1,"Fast"
"1938",109,48,18,0,8.23,7,7.44,28,6.5,7,9.41,28,133.2359,1.9451,2.4638,0,1,"Fast"
"1939",109,49,37,0,14.38,21,1.53,63,12.53,21,3.5,63,135.7302,1.7067,2.2311,1,1,"Fast"
"1940",109,50,44,0,9.81,21,1.53,84,8.55,21,3.5,84,137.9915,3.3253,3.8439,0,1,"Fast"
"1941",109,51,28,1,11.59,7,1.53,70,10.1,7,3.5,70,141.8657,5.0984,5.6231,1,1,"Fast"
"1942",109,52,25,0,4.41,7,11.38,49,2.83,7,13.35,49,147.5191,1.8769,2.3972,1,1,"Fast"
"1943",109,53,23,1,3.29,7,13.35,49,1.44,7,15.32,49,149.9633,1.2805,1.7989,1,1,"Fast"
"1944",109,54,31,0,12.93,21,3.5,42,11.02,21,5.47,42,151.7923,3.0761,3.5943,0,1,"Fast"
"1945",109,55,1,1,3.39,0,13.35,21,1.48,0,15.32,21,155.4337,2.5386,3.0624,0,1,"Fast"
"1946",109,56,31,0,14.84,21,1.53,42,12.93,21,3.5,42,158.5262,1.9816,2.4969,0,1,"Fast"
"1947",109,57,12,1,8.15,0,7.44,63,6.44,0,9.41,63,161.0538,1.7184,2.2303,0,1,"Fast"
